Team,Season,Week,Date,Opp
Minnesota Vikings,2012,9,2012-11-04,Seattle Seahawks
Minnesota Vikings,2012,10,2012-11-11,Detroit Lions
Minnesota Vikings,2012,12,2012-11-25,Chicago Bears
Minnesota Vikings,2012,13,2012-12-02,Green Bay Packers
Minnesota Vikings,2012,14,2012-12-09,Chicago Bears
Minnesota Vikings,2012,15,2012-12-16,St. Louis Rams
Minnesota Vikings,2012,16,2012-12-23,Houston Texans
Minnesota Vikings,2012,17,2012-12-30,Green Bay Packers
Minnesota Vikings,2012,18,2013-01-05,Green Bay Packers
Minnesota Vikings,2013,1,2013-09-08,Detroit Lions
Minnesota Vikings,2013,2,2013-09-15,Chicago Bears
Minnesota Vikings,2013,3,2013-09-22,Cleveland Browns
Minnesota Vikings,2013,4,2013-09-29,Pittsburgh Steelers
Minnesota Vikings,2013,6,2013-10-13,Carolina Panthers
Minnesota Vikings,2013,7,2013-10-21,New York Giants
Minnesota Vikings,2013,8,2013-10-27,Green Bay Packers
Minnesota Vikings,2013,9,2013-11-03,Dallas Cowboys
Minnesota Vikings,2013,10,2013-11-07,Washington Redskins
Minnesota Vikings,2013,11,2013-11-17,Seattle Seahawks
Minnesota Vikings,2013,12,2013-11-24,Green Bay Packers
Minnesota Vikings,2013,13,2013-12-01,Chicago Bears
Minnesota Vikings,2013,14,2013-12-08,Baltimore Ravens
Minnesota Vikings,2013,15,2013-12-15,Philadelphia Eagles
Minnesota Vikings,2013,16,2013-12-22,Cincinnati Bengals
Minnesota Vikings,2013,17,2013-12-29,Detroit Lions
Minnesota Vikings,2014,1,2014-09-07,St. Louis Rams
Minnesota Vikings,2014,2,2014-09-14,New England Patriots
Minnesota Vikings,2014,3,2014-09-21,New Orleans Saints
Minnesota Vikings,2014,4,2014-09-28,Atlanta Falcons
Minnesota Vikings,2014,5,2014-10-02,Green Bay Packers
Minnesota Vikings,2014,6,2014-10-12,Detroit Lions
Minnesota Vikings,2014,7,2014-10-19,Buffalo Bills
Minnesota Vikings,2014,8,2014-10-26,Tampa Bay Buccaneers
Minnesota Vikings,2014,9,2014-11-02,Washington Redskins
Minnesota Vikings,2014,11,2014-11-16,Chicago Bears
Minnesota Vikings,2014,12,2014-11-23,Green Bay Packers
Minnesota Vikings,2014,13,2014-11-30,Carolina Panthers
Minnesota Vikings,2014,14,2014-12-07,New York Jets
Minnesota Vikings,2014,15,2014-12-14,Detroit Lions
Minnesota Vikings,2014,16,2014-12-21,Miami Dolphins
Minnesota Vikings,2014,17,2014-12-28,Chicago Bears
Minnesota Vikings,2015,1,2015-09-14,San Francisco 49ers
Minnesota Vikings,2015,2,2015-09-20,Detroit Lions
Minnesota Vikings,2015,3,2015-09-27,San Diego Chargers
Minnesota Vikings,2015,4,2015-10-04,Denver Broncos
Minnesota Vikings,2015,6,2015-10-18,Kansas City Chiefs
Minnesota Vikings,2015,7,2015-10-25,Detroit Lions
Minnesota Vikings,2015,8,2015-11-01,Chicago Bears
Minnesota Vikings,2015,9,2015-11-08,St. Louis Rams
Minnesota Vikings,2015,10,2015-11-15,Oakland Raiders
Minnesota Vikings,2015,11,2015-11-22,Green Bay Packers
Minnesota Vikings,2015,12,2015-11-29,Atlanta Falcons
Minnesota Vikings,2015,13,2015-12-06,Seattle Seahawks
Minnesota Vikings,2015,14,2015-12-10,Arizona Cardinals
Minnesota Vikings,2015,15,2015-12-20,Chicago Bears
Minnesota Vikings,2015,16,2015-12-27,New York Giants
Minnesota Vikings,2015,17,2016-01-03,Green Bay Packers
Minnesota Vikings,2015,18,2016-01-10,Seattle Seahawks
Minnesota Vikings,2016,1,2016-09-11,Tennessee Titans
Minnesota Vikings,2016,2,2016-09-18,Green Bay Packers
Minnesota Vikings,2016,3,2016-09-25,Carolina Panthers
Minnesota Vikings,2016,4,2016-10-03,New York Giants
Minnesota Vikings,2016,5,2016-10-09,Houston Texans
Minnesota Vikings,2016,7,2016-10-23,Philadelphia Eagles
Minnesota Vikings,2016,8,2016-10-31,Chicago Bears
Minnesota Vikings,2016,9,2016-11-06,Detroit Lions
Minnesota Vikings,2016,10,2016-11-13,Washington Redskins
Minnesota Vikings,2016,11,2016-11-20,Arizona Cardinals
Minnesota Vikings,2016,12,2016-11-24,Detroit Lions
Minnesota Vikings,2016,13,2016-12-01,Dallas Cowboys
Minnesota Vikings,2016,14,2016-12-11,Jacksonville Jaguars
Minnesota Vikings,2016,15,2016-12-18,Indianapolis Colts
Minnesota Vikings,2016,16,2016-12-24,Green Bay Packers
Minnesota Vikings,2016,17,2017-01-01,Chicago Bears
Minnesota Vikings,2017,1,2017-09-11,New Orleans Saints
Minnesota Vikings,2017,2,2017-09-17,Pittsburgh Steelers
Minnesota Vikings,2017,3,2017-09-24,Tampa Bay Buccaneers
Minnesota Vikings,2017,4,2017-10-01,Detroit Lions
Minnesota Vikings,2017,5,2017-10-09,Chicago Bears
Minnesota Vikings,2017,6,2017-10-15,Green Bay Packers
Minnesota Vikings,2017,7,2017-10-22,Baltimore Ravens
Minnesota Vikings,2017,8,2017-10-29,Cleveland Browns
Minnesota Vikings,2017,10,2017-11-12,Washington Redskins
Minnesota Vikings,2017,11,2017-11-19,Los Angeles Rams
Minnesota Vikings,2017,12,2017-11-23,Detroit Lions
Minnesota Vikings,2017,13,2017-12-03,Atlanta Falcons
Minnesota Vikings,2017,14,2017-12-10,Carolina Panthers
Minnesota Vikings,2017,15,2017-12-17,Cincinnati Bengals
Minnesota Vikings,2017,16,2017-12-23,Green Bay Packers
Minnesota Vikings,2017,17,2017-12-31,Chicago Bears
Minnesota Vikings,2017,18,2018-01-14,New Orleans Saints
Minnesota Vikings,2017,19,2018-01-21,Philadelphia Eagles
Minnesota Vikings,2018,1,2018-09-09,San Francisco 49ers
Minnesota Vikings,2018,2,2018-09-16,Green Bay Packers
Minnesota Vikings,2018,3,2018-09-23,Buffalo Bills
Minnesota Vikings,2018,4,2018-09-27,Los Angeles Rams
Minnesota Vikings,2018,5,2018-10-07,Philadelphia Eagles
Minnesota Vikings,2018,6,2018-10-14,Arizona Cardinals
Minnesota Vikings,2018,7,2018-10-21,New York Jets
Minnesota Vikings,2018,8,2018-10-28,New Orleans Saints
Minnesota Vikings,2018,9,2018-11-04,Detroit Lions
Minnesota Vikings,2018,11,2018-11-18,Chicago Bears
Minnesota Vikings,2018,12,2018-11-25,Green Bay Packers
Minnesota Vikings,2018,13,2018-12-02,New England Patriots
Minnesota Vikings,2018,14,2018-12-10,Seattle Seahawks
Minnesota Vikings,2018,15,2018-12-16,Miami Dolphins
Minnesota Vikings,2018,16,2018-12-23,Detroit Lions
Minnesota Vikings,2018,17,2018-12-30,Chicago Bears
Minnesota Vikings,2019,1,2019-09-08,Atlanta Falcons
Minnesota Vikings,2019,2,2019-09-15,Green Bay Packers
Minnesota Vikings,2019,3,2019-09-22,Oakland Raiders
Minnesota Vikings,2019,4,2019-09-29,Chicago Bears
Minnesota Vikings,2019,5,2019-10-06,New York Giants
Minnesota Vikings,2019,6,2019-10-13,Philadelphia Eagles
Minnesota Vikings,2019,7,2019-10-20,Detroit Lions
Minnesota Vikings,2019,8,2019-10-24,Washington Redskins
Minnesota Vikings,2019,9,2019-11-03,Kansas City Chiefs
Minnesota Vikings,2019,10,2019-11-10,Dallas Cowboys
Minnesota Vikings,2019,11,2019-11-17,Denver Broncos
Minnesota Vikings,2019,13,2019-12-02,Seattle Seahawks
Minnesota Vikings,2019,14,2019-12-08,Detroit Lions
Minnesota Vikings,2019,15,2019-12-15,Los Angeles Chargers
Minnesota Vikings,2019,16,2019-12-23,Green Bay Packers
Minnesota Vikings,2019,17,2019-12-29,Chicago Bears
Minnesota Vikings,2019,18,2020-01-05,New Orleans Saints
Minnesota Vikings,2019,19,2020-01-11,San Francisco 49ers
Minnesota Vikings,2020,1,2020-09-13,Green Bay Packers
Minnesota Vikings,2020,2,2020-09-20,Indianapolis Colts
Minnesota Vikings,2020,3,2020-09-27,Tennessee Titans
Minnesota Vikings,2020,4,2020-10-04,Houston Texans
Minnesota Vikings,2020,5,2020-10-11,Seattle Seahawks
Minnesota Vikings,2020,6,2020-10-18,Atlanta Falcons
Minnesota Vikings,2020,8,2020-11-01,Green Bay Packers
Minnesota Vikings,2020,9,2020-11-08,Detroit Lions
Minnesota Vikings,2020,10,2020-11-16,Chicago Bears
Minnesota Vikings,2020,11,2020-11-22,Dallas Cowboys
Minnesota Vikings,2020,12,2020-11-29,Carolina Panthers
Minnesota Vikings,2020,13,2020-12-06,Jacksonville Jaguars
Minnesota Vikings,2020,14,2020-12-13,Tampa Bay Buccaneers
Minnesota Vikings,2020,15,2020-12-20,Chicago Bears
Minnesota Vikings,2020,16,2020-12-25,New Orleans Saints
Minnesota Vikings,2020,17,2021-01-03,Detroit Lions
Minnesota Vikings,2021,1,2021-09-12,Cincinnati Bengals
Minnesota Vikings,2021,2,2021-09-19,Arizona Cardinals
Minnesota Vikings,2021,3,2021-09-26,Seattle Seahawks
Minnesota Vikings,2021,4,2021-10-03,Cleveland Browns
Minnesota Vikings,2021,5,2021-10-10,Detroit Lions
Minnesota Vikings,2021,6,2021-10-17,Carolina Panthers
Minnesota Vikings,2021,8,2021-10-31,Dallas Cowboys
Minnesota Vikings,2021,9,2021-11-07,Baltimore Ravens
Minnesota Vikings,2021,10,2021-11-14,Los Angeles Chargers
Minnesota Vikings,2021,11,2021-11-21,Green Bay Packers
Minnesota Vikings,2021,12,2021-11-28,San Francisco 49ers
Minnesota Vikings,2021,13,2021-12-05,Detroit Lions
Minnesota Vikings,2021,14,2021-12-09,Pittsburgh Steelers
Minnesota Vikings,2021,15,2021-12-20,Chicago Bears
Minnesota Vikings,2021,16,2021-12-26,Los Angeles Rams
Minnesota Vikings,2021,17,2022-01-02,Green Bay Packers
Minnesota Vikings,2021,18,2022-01-09,Chicago Bears
Minnesota Vikings,2022,1,2022-09-11,Green Bay Packers
Minnesota Vikings,2022,2,2022-09-19,Philadelphia Eagles
Minnesota Vikings,2022,3,2022-09-25,Detroit Lions
Minnesota Vikings,2022,4,2022-10-02,New Orleans Saints
Minnesota Vikings,2022,5,2022-10-09,Chicago Bears
Minnesota Vikings,2022,6,2022-10-16,Miami Dolphins
Minnesota Vikings,2022,8,2022-10-30,Arizona Cardinals
Minnesota Vikings,2022,9,2022-11-06,Washington Commanders
Minnesota Vikings,2022,10,2022-11-13,Buffalo Bills
Minnesota Vikings,2022,11,2022-11-20,Dallas Cowboys
Minnesota Vikings,2022,12,2022-11-24,New England Patriots
Minnesota Vikings,2022,13,2022-12-04,New York Jets
Minnesota Vikings,2022,14,2022-12-11,Detroit Lions
Minnesota Vikings,2022,15,2022-12-17,Indianapolis Colts
Minnesota Vikings,2022,16,2022-12-24,New York Giants
Minnesota Vikings,2022,17,2023-01-01,Green Bay Packers
Minnesota Vikings,2022,18,2023-01-08,Chicago Bears
Minnesota Vikings,2022,19,2023-01-15,New York Giants
Minnesota Vikings,2023,1,2023-09-10,Tampa Bay Buccaneers
Minnesota Vikings,2023,2,2023-09-14,Philadelphia Eagles
Minnesota Vikings,2023,3,2023-09-24,Los Angeles Chargers
Minnesota Vikings,2023,4,2023-10-01,Carolina Panthers
Minnesota Vikings,2023,5,2023-10-08,Kansas City Chiefs
Minnesota Vikings,2023,6,2023-10-15,Chicago Bears
Minnesota Vikings,2023,7,2023-10-23,San Francisco 49ers
Minnesota Vikings,2023,8,2023-10-29,Green Bay Packers
Minnesota Vikings,2023,9,2023-11-05,Atlanta Falcons
Minnesota Vikings,2023,10,2023-11-12,New Orleans Saints
Minnesota Vikings,2023,11,2023-11-19,Denver Broncos
Minnesota Vikings,2023,12,2023-11-27,Chicago Bears
Minnesota Vikings,2023,14,2023-12-10,Las Vegas Raiders
Minnesota Vikings,2023,15,2023-12-16,Cincinnati Bengals
Minnesota Vikings,2023,16,2023-12-24,Detroit Lions
Minnesota Vikings,2023,17,2023-12-31,Green Bay Packers
Minnesota Vikings,2023,18,2024-01-07,Detroit Lions
Minnesota Vikings,2024,1,2024-09-08,New York Giants
Minnesota Vikings,2024,2,2024-09-15,San Francisco 49ers
Minnesota Vikings,2024,3,2024-09-22,Houston Texans
Minnesota Vikings,2024,4,2024-09-29,Green Bay Packers
Minnesota Vikings,2024,5,2024-10-06,New York Jets
Minnesota Vikings,2024,7,2024-10-20,Detroit Lions
Minnesota Vikings,2024,8,2024-10-24,Los Angeles Rams
Minnesota Vikings,2024,9,2024-11-03,Indianapolis Colts
Minnesota Vikings,2024,10,2024-11-10,Jacksonville Jaguars
Minnesota Vikings,2024,11,2024-11-17,Tennessee Titans
Minnesota Vikings,2024,12,2024-11-24,Chicago Bears
Minnesota Vikings,2024,13,2024-12-01,Arizona Cardinals
Minnesota Vikings,2024,14,2024-12-08,Atlanta Falcons
Minnesota Vikings,2024,15,2024-12-16,Chicago Bears
Minnesota Vikings,2024,16,2024-12-22,Seattle Seahawks
Minnesota Vikings,2024,17,2024-12-29,Green Bay Packers
Minnesota Vikings,2024,18,2025-01-05,Detroit Lions
Minnesota Vikings,2024,19,2025-01-13,Los Angeles Rams
New England Patriots,1978,1,1978-09-03,Washington Redskins
New England Patriots,1978,2,1978-09-10,St. Louis Cardinals
New England Patriots,1978,3,1978-09-18,Baltimore Colts
New England Patriots,1978,4,1978-09-24,Oakland Raiders
New England Patriots,1978,5,1978-10-01,San Diego Chargers
New England Patriots,1978,6,1978-10-08,Philadelphia Eagles
New England Patriots,1978,7,1978-10-15,Cincinnati Bengals
New England Patriots,1978,8,1978-10-22,Miami Dolphins
New England Patriots,1978,9,1978-10-29,New York Jets
New England Patriots,1978,10,1978-11-05,Buffalo Bills
New England Patriots,1978,11,1978-11-12,Houston Oilers
New England Patriots,1978,12,1978-11-19,New York Jets
New England Patriots,1978,13,1978-11-26,Baltimore Colts
New England Patriots,1978,14,1978-12-03,Dallas Cowboys
New England Patriots,1978,15,1978-12-10,Buffalo Bills
New England Patriots,1978,16,1978-12-18,Miami Dolphins
New England Patriots,1978,17,1978-12-31,Houston Oilers
New England Patriots,1979,1,1979-09-03,Pittsburgh Steelers
New England Patriots,1979,2,1979-09-09,New York Jets
New England Patriots,1979,3,1979-09-16,Cincinnati Bengals
New England Patriots,1979,4,1979-09-23,San Diego Chargers
New England Patriots,1979,5,1979-10-01,Green Bay Packers
New England Patriots,1979,6,1979-10-07,Detroit Lions
New England Patriots,1979,7,1979-10-14,Chicago Bears
New England Patriots,1979,8,1979-10-21,Miami Dolphins
New England Patriots,1979,9,1979-10-28,Baltimore Colts
New England Patriots,1979,10,1979-11-04,Buffalo Bills
New England Patriots,1979,11,1979-11-11,Denver Broncos
New England Patriots,1979,12,1979-11-18,Baltimore Colts
New England Patriots,1979,13,1979-11-25,Buffalo Bills
New England Patriots,1979,14,1979-11-29,Miami Dolphins
New England Patriots,1979,15,1979-12-09,New York Jets
New England Patriots,1979,16,1979-12-16,Minnesota Vikings
New England Patriots,1980,1,1980-09-07,Cleveland Browns
New England Patriots,1980,2,1980-09-14,Atlanta Falcons
New England Patriots,1980,3,1980-09-21,Seattle Seahawks
New England Patriots,1980,4,1980-09-29,Denver Broncos
New England Patriots,1980,5,1980-10-05,New York Jets
New England Patriots,1980,6,1980-10-12,Miami Dolphins
New England Patriots,1980,7,1980-10-19,Baltimore Colts
New England Patriots,1980,8,1980-10-26,Buffalo Bills
New England Patriots,1980,9,1980-11-02,New York Jets
New England Patriots,1980,10,1980-11-10,Houston Oilers
New England Patriots,1980,11,1980-11-16,Los Angeles Rams
New England Patriots,1980,12,1980-11-23,Baltimore Colts
New England Patriots,1980,13,1980-11-30,San Francisco 49ers
New England Patriots,1980,14,1980-12-08,Miami Dolphins
New England Patriots,1980,15,1980-12-14,Buffalo Bills
New England Patriots,1980,16,1980-12-21,New Orleans Saints
New England Patriots,1981,1,1981-09-06,Baltimore Colts
New England Patriots,1981,2,1981-09-13,Philadelphia Eagles
New England Patriots,1981,3,1981-09-21,Dallas Cowboys
New England Patriots,1981,4,1981-09-27,Pittsburgh Steelers
New England Patriots,1981,5,1981-10-04,Kansas City Chiefs
New England Patriots,1981,6,1981-10-11,New York Jets
New England Patriots,1981,7,1981-10-18,Houston Oilers
New England Patriots,1981,8,1981-10-25,Washington Redskins
New England Patriots,1981,9,1981-11-01,Oakland Raiders
New England Patriots,1981,10,1981-11-08,Miami Dolphins
New England Patriots,1981,11,1981-11-15,New York Jets
New England Patriots,1981,12,1981-11-22,Buffalo Bills
New England Patriots,1981,13,1981-11-29,St. Louis Cardinals
New England Patriots,1981,14,1981-12-06,Miami Dolphins
New England Patriots,1981,15,1981-12-13,Buffalo Bills
New England Patriots,1981,16,1981-12-20,Baltimore Colts
New England Patriots,1982,1,1982-09-12,Baltimore Colts
New England Patriots,1982,2,1982-09-19,New York Jets
New England Patriots,1982,11,1982-11-21,Cleveland Browns
New England Patriots,1982,12,1982-11-28,Houston Oilers
New England Patriots,1982,13,1982-12-05,Chicago Bears
New England Patriots,1982,14,1982-12-12,Miami Dolphins
New England Patriots,1982,15,1982-12-19,Seattle Seahawks
New England Patriots,1982,16,1982-12-26,Pittsburgh Steelers
New England Patriots,1982,17,1983-01-02,Buffalo Bills
New England Patriots,1982,18,1983-01-08,Miami Dolphins
New England Patriots,1983,1,1983-09-04,Baltimore Colts
New England Patriots,1983,2,1983-09-11,Miami Dolphins
New England Patriots,1983,3,1983-09-18,New York Jets
New England Patriots,1983,4,1983-09-25,Pittsburgh Steelers
New England Patriots,1983,5,1983-10-02,San Francisco 49ers
New England Patriots,1983,6,1983-10-09,Baltimore Colts
New England Patriots,1983,7,1983-10-16,San Diego Chargers
New England Patriots,1983,8,1983-10-23,Buffalo Bills
New England Patriots,1983,9,1983-10-30,Atlanta Falcons
New England Patriots,1983,10,1983-11-06,Buffalo Bills
New England Patriots,1983,11,1983-11-13,Miami Dolphins
New England Patriots,1983,12,1983-11-20,Cleveland Browns
New England Patriots,1983,13,1983-11-27,New York Jets
New England Patriots,1983,14,1983-12-04,New Orleans Saints
New England Patriots,1983,15,1983-12-11,Los Angeles Rams
New England Patriots,1983,16,1983-12-18,Seattle Seahawks
New England Patriots,1984,1,1984-09-02,Buffalo Bills
New England Patriots,1984,2,1984-09-09,Miami Dolphins
New England Patriots,1984,3,1984-09-16,Seattle Seahawks
New England Patriots,1984,4,1984-09-23,Washington Redskins
New England Patriots,1984,5,1984-09-30,New York Jets
New England Patriots,1984,6,1984-10-07,Cleveland Browns
New England Patriots,1984,7,1984-10-14,Cincinnati Bengals
New England Patriots,1984,8,1984-10-21,Miami Dolphins
New England Patriots,1984,9,1984-10-28,New York Jets
New England Patriots,1984,10,1984-11-04,Denver Broncos
New England Patriots,1984,11,1984-11-11,Buffalo Bills
New England Patriots,1984,12,1984-11-18,Indianapolis Colts
New England Patriots,1984,13,1984-11-22,Dallas Cowboys
New England Patriots,1984,14,1984-12-02,St. Louis Cardinals
New England Patriots,1984,15,1984-12-09,Philadelphia Eagles
New England Patriots,1984,16,1984-12-16,Indianapolis Colts
New England Patriots,1985,1,1985-09-08,Green Bay Packers
New England Patriots,1985,2,1985-09-15,Chicago Bears
New England Patriots,1985,3,1985-09-22,Buffalo Bills
New England Patriots,1985,4,1985-09-29,Los Angeles Raiders
New England Patriots,1985,5,1985-10-06,Cleveland Browns
New England Patriots,1985,6,1985-10-13,Buffalo Bills
New England Patriots,1985,7,1985-10-20,New York Jets
New England Patriots,1985,8,1985-10-27,Tampa Bay Buccaneers
New England Patriots,1985,9,1985-11-03,Miami Dolphins
New England Patriots,1985,10,1985-11-10,Indianapolis Colts
New England Patriots,1985,11,1985-11-17,Seattle Seahawks
New England Patriots,1985,12,1985-11-24,New York Jets
New England Patriots,1985,13,1985-12-01,Indianapolis Colts
New England Patriots,1985,14,1985-12-08,Detroit Lions
New England Patriots,1985,15,1985-12-16,Miami Dolphins
New England Patriots,1985,16,1985-12-22,Cincinnati Bengals
New England Patriots,1985,17,1985-12-28,New York Jets
New England Patriots,1985,18,1986-01-05,Los Angeles Raiders
New England Patriots,1985,19,1986-01-12,Miami Dolphins
New England Patriots,1985,20,1986-01-26,Chicago Bears
New England Patriots,1986,1,1986-09-07,Indianapolis Colts
New England Patriots,1986,2,1986-09-11,New York Jets
New England Patriots,1986,3,1986-09-21,Seattle Seahawks
New England Patriots,1986,4,1986-09-28,Denver Broncos
New England Patriots,1986,5,1986-10-05,Miami Dolphins
New England Patriots,1986,6,1986-10-12,New York Jets
New England Patriots,1986,7,1986-10-19,Pittsburgh Steelers
New England Patriots,1986,8,1986-10-26,Buffalo Bills
New England Patriots,1986,9,1986-11-02,Atlanta Falcons
New England Patriots,1986,10,1986-11-09,Indianapolis Colts
New England Patriots,1986,11,1986-11-16,Los Angeles Rams
New England Patriots,1986,12,1986-11-23,Buffalo Bills
New England Patriots,1986,13,1986-11-30,New Orleans Saints
New England Patriots,1986,14,1986-12-07,Cincinnati Bengals
New England Patriots,1986,15,1986-12-14,San Francisco 49ers
New England Patriots,1986,16,1986-12-22,Miami Dolphins
New England Patriots,1986,17,1987-01-04,Denver Broncos
New England Patriots,1987,1,1987-09-13,Miami Dolphins
New England Patriots,1987,2,1987-09-21,New York Jets
New England Patriots,1987,4,1987-10-04,Cleveland Browns
New England Patriots,1987,5,1987-10-11,Buffalo Bills
New England Patriots,1987,6,1987-10-18,Houston Oilers
New England Patriots,1987,7,1987-10-25,Indianapolis Colts
New England Patriots,1987,8,1987-11-01,Los Angeles Raiders
New England Patriots,1987,9,1987-11-08,New York Giants
New England Patriots,1987,10,1987-11-15,Dallas Cowboys
New England Patriots,1987,11,1987-11-22,Indianapolis Colts
New England Patriots,1987,12,1987-11-29,Philadelphia Eagles
New England Patriots,1987,13,1987-12-06,Denver Broncos
New England Patriots,1987,14,1987-12-13,New York Jets
New England Patriots,1987,15,1987-12-20,Buffalo Bills
New England Patriots,1987,16,1987-12-28,Miami Dolphins
New England Patriots,1988,1,1988-09-04,New York Jets
New England Patriots,1988,2,1988-09-11,Minnesota Vikings
New England Patriots,1988,3,1988-09-18,Buffalo Bills
New England Patriots,1988,4,1988-09-25,Houston Oilers
New England Patriots,1988,5,1988-10-02,Indianapolis Colts
New England Patriots,1988,6,1988-10-09,Green Bay Packers
New England Patriots,1988,7,1988-10-16,Cincinnati Bengals
New England Patriots,1988,8,1988-10-23,Buffalo Bills
New England Patriots,1988,9,1988-10-30,Chicago Bears
New England Patriots,1988,10,1988-11-06,Miami Dolphins
New England Patriots,1988,11,1988-11-13,New York Jets
New England Patriots,1988,12,1988-11-20,Miami Dolphins
New England Patriots,1988,13,1988-11-27,Indianapolis Colts
New England Patriots,1988,14,1988-12-04,Seattle Seahawks
New England Patriots,1988,15,1988-12-11,Tampa Bay Buccaneers
New England Patriots,1988,16,1988-12-17,Denver Broncos
New England Patriots,1989,1,1989-09-10,New York Jets
